time,Ar41ActOutletFlowrate,Ar41ActTotal
2394.0546875,2.8246948863219e-08,1.6097109798179e-05
2395.0546875,2.824788010192e-08,1.6097063830516e-05
2396.0546875,2.8248772149539e-08,1.609701708978e-05
2397.0546875,2.8249619541761e-08,1.6096969625415e-05
2398.0546875,2.8250417830635e-08,1.6096921490965e-05
2399.0546875,2.8251163199395e-08,1.6096872743426e-05
2400.0546875,2.825185234885e-08,1.6096823442712e-05
2401.0546875,2.8252482501605e-08,1.6096773651114e-05
2402.0546875,2.8253051423957e-08,1.6096723432747e-05
2403.0546875,2.8253557418943e-08,1.6096672853007e-05
2404.0546875,2.8253999281258e-08,1.6096621978071e-05
2405.0546875,2.8254376224415e-08,1.6096570874481e-05
2406.0546875,2.8254687796823e-08,1.6096519608803e-05
2407.0546875,2.8254933801805e-08,1.6096468247381e-05
2407.5546875,2.8244680419972e-08,1.6096447711497e-05
2408.0546875,2.8238082415365e-08,1.609643045851e-05
2409.0546875,2.8246885349782e-08,1.609638723696e-05
2410.0546875,2.8253632459372e-08,1.6096337442731e-05
2411.0546875,2.8257613727954e-08,1.6096283852767e-05
2412.0546875,2.8258880492391e-08,1.6096229179665e-05
2413.0546875,2.8258628938975e-08,1.6096174933025e-05
2414.0546875,2.8257782697463e-08,1.6096121697971e-05
2415.0546875,2.8256819569959e-08,1.6096069582794e-05
2416.0546875,2.8255917859193e-08,1.6096018518965e-05
2417.0546875,2.8255106819892e-08,1.6095968409788e-05
2418.0546875,2.8254360644121e-08,1.6095919184991e-05
2419.0546875,2.8253644250327e-08,1.6095870809636e-05
2419.5546875,2.8242931613576e-08,1.6095851991412e-05
2420.5546875,2.8247187368655e-08,1.6095810154375e-05
2420.8046875,2.8232327308538e-08,1.6095803424657e-05
2421.3046875,2.8232001748821e-08,1.6095790061675e-05
2422.3046875,2.8242358389481e-08,1.6095753061506e-05
2422.8046875,2.8236918482217e-08,1.6095737299986e-05
2423.8046875,2.8247848511685e-08,1.6095694940489e-05
2424.8046875,2.8252982224612e-08,1.6095647613306e-05
2425.8046875,2.8254606322416e-08,1.6095598820117e-05
2426.0546875,2.8239198510442e-08,1.6095590490144e-05
2426.5546875,2.8236455978098e-08,1.6095575139549e-05
2427.0546875,2.823004364521e-08,1.6095562981508e-05
2428.0546875,2.8241173866641e-08,1.6095527603966e-05
2429.0546875,2.8248516232414e-08,1.6095485030237e-05
2430.0546875,2.8251499534437e-08,1.6095439617217e-05
2431.0546875,2.825106122202e-08,1.6095394769955e-05
2432.0546875,2.8248991189336e-08,1.6095352098298e-05
2433.0546875,2.8246478216262e-08,1.609531202449e-05
2434.0546875,2.8244074814657e-08,1.6095274421738e-05
2435.0546875,2.8241949949844e-08,1.6095238997291e-05
2436.0546875,2.8240098265385e-08,1.609520546614e-05
2437.0546875,2.8238459633758e-08,1.6095173604999e-05
2438.0546875,2.8236972900457e-08,1.6095143252776e-05
2439.0546875,2.8235592852868e-08,1.6095114294299e-05
2440.0546875,2.8234290752042e-08,1.6095086643653e-05
2441.0546875,2.8233049720985e-08,1.6095060232221e-05
2442.0546875,2.8231860059769e-08,1.6095035001449e-05
2443.0546875,2.8230716080554e-08,1.6095010898801e-05
2444.0546875,2.8229614462415e-08,1.6094987875375e-05
2445.0546875,2.8228553606816e-08,1.6094965884167e-05
2446.0546875,2.8227533462601e-08,1.6094944878522e-05
2447.0546875,2.8226555458169e-08,1.6094924810661e-05
2448.0546875,2.8225622362327e-08,1.6094905630357e-05
2449.0546875,2.8224738030049e-08,1.6094887283869e-05
2450.0546875,2.822390706345e-08,1.6094869713225e-05
2451.0546875,2.8223134444087e-08,1.6094852855869e-05
2452.0546875,2.8222425188707e-08,1.6094836644655e-05
2453.0546875,2.8221784063162e-08,1.6094821008128e-05
2454.0546875,2.8221215369744e-08,1.6094805871007e-05
2455.0546875,2.8220722807557e-08,1.609479115481e-05
2456.0546875,2.8220309395879e-08,1.609477677855e-05
2457.0546875,2.8219977446247e-08,1.6094762659454e-05
2458.0546875,2.8219728568877e-08,1.6094748713668e-05
2459.0546875,2.821956370118e-08,1.6094734856933e-05
2460.0546875,2.8219483149194e-08,1.6094721005218e-05
2461.0546875,2.8219486635779e-08,1.6094707075293e-05
2461.5546875,2.8209154295136e-08,1.6094705238478e-05
2462.5546875,2.8214254392974e-08,1.609469632193e-05
2463.5546875,2.8218007103258e-08,1.6094683590297e-05
2464.5546875,2.8220842939942e-08,1.6094667971787e-05
2465.5546875,2.822226745978e-08,1.6094650882556e-05
2466.5546875,2.8222832064278e-08,1.609463318323e-05
2467.5546875,2.8223072218636e-08,1.6094615198209e-05
2468.5546875,2.8223294125942e-08,1.6094596946632e-05
2469.5546875,2.8223624778894e-08,1.6094578321965e-05
2470.5546875,2.8224093591571e-08,1.6094559189426e-05
2471.5546875,2.8224689385336e-08,1.6094539426312e-05
2472.5546875,2.8225390470696e-08,1.6094518932274e-05
2473.5546875,2.8226176972941e-08,1.6094497627345e-05
2474.5546875,2.8227033922005e-08,1.6094475446923e-05
2475.5546875,2.8227950589554e-08,1.6094452337465e-05
2476.5546875,2.8228918927785e-08,1.6094428253757e-05
2477.5546875,2.8229932270813e-08,1.6094403157488e-05
2478.5546875,2.8230984582513e-08,1.6094377016583e-05
2479.5546875,2.8232070158328e-08,1.6094349804834e-05
2480.5546875,2.8233183592374e-08,1.6094321501566e-05
2481.0546875,2.8223388661685e-08,1.6094312234293e-05
2482.0546875,2.8229506069132e-08,1.6094287544956e-05
2483.0546875,2.8234214080943e-08,1.6094258195976e-05
2484.0546875,2.8237937794432e-08,1.6094225187828e-05
2484.5546875,2.8229009171023e-08,1.6094213146291e-05
2485.5546875,2.8235592714672e-08,1.6094182486044e-05
2486.5546875,2.8240153016622e-08,1.6094147353635e-05
2487.5546875,2.8243533102725e-08,1.609410894154e-05
2488.5546875,2.8245432848263e-08,1.6094068736288e-05
2489.5546875,2.8246466864944e-08,1.6094027605974e-05
2490.5546875,2.8247173670583e-08,1.6093985879632e-05
2491.5546875,2.8247842930487e-08,1.6093943597487e-05
2492.5546875,2.8248583901859e-08,1.6093900691593e-05
2493.0546875,2.8238618091298e-08,1.6093884231895e-05
2494.0546875,2.8244460234251e-08,1.6093845524405e-05
2495.0546875,2.8248933124213e-08,1.6093802481761e-05
2496.0546875,2.8252439261967e-08,1.6093756084949e-05
2496.3046875,2.8237645976264e-08,1.609374820044e-05
2496.8046875,2.8236388913704e-08,1.6093733001228e-05
2497.8046875,2.8245631428947e-08,1.6093693468574e-05
2498.8046875,2.8253690867978e-08,1.6093646063987e-05
2499.8046875,2.8258852751304e-08,1.6093593699687e-05
2500.8046875,2.8261068948411e-08,1.6093539323886e-05
2501.8046875,2.826166749586e-08,1.6093484549964e-05
2502.3046875,2.8251353324895e-08,1.6093462350017e-05
2503.3046875,2.8256223504908e-08,1.6093413203014e-05
2504.3046875,2.8259763410516e-08,1.6093360715482e-05
2504.8046875,2.8251168267692e-08,1.6093338801097e-05
2505.8046875,2.8258060746068e-08,1.609328822048e-05
2506.8046875,2.8262362248049e-08,1.6093233556803e-05
2507.3046875,2.8253898346944e-08,1.6093210493304e-05
2507.8046875,2.8248516634311e-08,1.6093190123631e-05
2508.8046875,2.8258077369619e-08,1.6093139985273e-05
2509.8046875,2.8264813349922e-08,1.6093083355162e-05
2510.8046875,2.8268600947298e-08,1.6093023188986e-05
2511.8046875,2.8269758912244e-08,1.6092962112456e-05
2512.8046875,2.8269561491178e-08,1.6092901471901e-05
2513.8046875,2.8268925222906e-08,1.6092841697501e-05
2514.8046875,2.8268294712498e-08,1.6092782776651e-05
2515.8046875,2.8267815276574e-08,1.6092724553479e-05
2516.8046875,2.8267491509511e-08,1.6092666868991e-05
2517.8046875,2.8267281337588e-08,1.6092609607153e-05
2518.3046875,2.8256839620992e-08,1.609258623045e-05
2519.3046875,2.8261696825251e-08,1.6092534759243e-05
2520.3046875,2.8265145323875e-08,1.6092480055619e-05
2520.8046875,2.825646792799e-08,1.6092457078414e-05
2521.8046875,2.8263034594385e-08,1.6092404712283e-05
2522.8046875,2.8266889804404e-08,1.6092348720738e-05
2523.8046875,2.8269125837783e-08,1.6092290725752e-05
2524.8046875,2.8269673028153e-08,1.6092232412014e-05
2525.8046875,2.8269279958296e-08,1.6092174712125e-05
2526.8046875,2.8268545598412e-08,1.6092117959172e-05
2527.8046875,2.826777995381e-08,1.609206217735e-05
2528.8046875,2.8267095789007e-08,1.6092007279349e-05
2529.8046875,2.8266508641132e-08,1.6091953163294e-05
2530.8046875,2.8265999280779e-08,1.6091899747175e-05
2531.8046875,2.8265543584564e-08,1.6091846973496e-05
2532.8046875,2.826512294941e-08,1.6091794803601e-05
2533.8046875,2.8264725547576e-08,1.6091743210823e-05
2534.8046875,2.8264344458743e-08,1.6091692175529e-05
2535.8046875,2.8263975515606e-08,1.6091641682349e-05
2536.8046875,2.8263615827733e-08,1.6091591718878e-05
2537.8046875,2.8263263056683e-08,1.6091542275111e-05
2538.8046875,2.8262915202522e-08,1.6091493343093e-05
2539.8046875,2.8262570632885e-08,1.6091444916539e-05
2540.8046875,2.8262228163287e-08,1.6091396990379e-05
2541.8046875,2.8261887089967e-08,1.6091349560272e-05
2542.8046875,2.8261547149139e-08,1.6091302622164e-05
2543.8046875,2.8261208413906e-08,1.6091256171952e-05
2544.8046875,2.826087116055e-08,1.6091210205285e-05
2545.8046875,2.8260535731595e-08,1.6091164717493e-05
2546.8046875,2.8260202416751e-08,1.6091119703648e-05
2547.3046875,2.8249679688499e-08,1.6091102473414e-05
2547.8046875,2.8242833369187e-08,1.6091088647042e-05
2548.8046875,2.8251195858199e-08,1.6091052703698e-05
2549.3046875,2.8244737859476e-08,1.6091037979074e-05
2550.3046875,2.8255008058509e-08,1.6090998355993e-05
2551.3046875,2.8260507421221e-08,1.6090953409038e-05
2552.3046875,2.8262974857501e-08,1.6090906169818e-05
2553.3046875,2.8263120526469e-08,1.6090858950798e-05
2554.3046875,2.8262162828294e-08,1.6090812842645e-05
2555.3046875,2.8260908950056e-08,1.6090768130004e-05
2556.3046875,2.8259728647292e-08,1.6090724729797e-05
2557.3046875,2.8258729342668e-08,1.6090682453626e-05
2558.3046875,2.8257901303407e-08,1.6090641124325e-05
2559.3046875,2.825719976229e-08,1.6090600610442e-05
2560.3046875,2.825658074991e-08,1.6090560825056e-05
2561.3046875,2.8256011520844e-08,1.6090521714309e-05
2562.3046875,2.8255470045961e-08,1.6090483246555e-05
2563.3046875,2.8254941440579e-08,1.6090445405122e-05
2564.3046875,2.8254414728711e-08,1.6090408184342e-05
2565.3046875,2.8253880884632e-08,1.6090371587545e-05
2566.3046875,2.8253332015765e-08,1.6090335625878e-05
2567.3046875,2.8252761233082e-08,1.6090300317264e-05
2568.3046875,2.825216279141e-08,1.6090265685215e-05
2569.3046875,2.8251532231864e-08,1.6090231757523e-05
2570.3046875,2.8250866407878e-08,1.609019856493e-05
2571.3046875,2.8250163375154e-08,1.6090166139915e-05
2572.3046875,2.8249422187933e-08,1.6090134515689e-05
2573.3046875,2.8248642650797e-08,1.6090103725448e-05
2574.3046875,2.8247825075237e-08,1.6090073801869e-05
2575.3046875,2.8246970072085e-08,1.6090044776816e-05
2576.3046875,2.8246078394584e-08,1.6090016681205e-05
2577.3046875,2.8245150833711e-08,1.6089989544969e-05
2578.3046875,2.8244188159168e-08,1.6089963397094e-05
2579.3046875,2.8243191095755e-08,1.6089938265658e-05
2580.3046875,2.8242160324514e-08,1.6089914177892e-05
2581.3046875,2.824109649942e-08,1.6089891160203e-05
2582.3046875,2.824000027283e-08,1.6089869238186e-05
2583.3046875,2.8238872325065e-08,1.6089848436601e-05
2584.3046875,2.8237713395429e-08,1.6089828779318e-05
